date,commodity,weeks,coverage_level,coverage_price,F,producer_prem,cme_put,gap,gap_pct,source
2026-07-10,feeder,34,0.9,321.48,334.17,7.191,10.4931,3.3021,1.027,backfill_yahoo
2026-07-10,feeder,34,0.95,339.85,334.17,11.982,18.6218,6.6398,1.954,backfill_yahoo
2026-07-10,feeder,34,1.0,360.06,334.17,20.155,31.705,11.55,3.208,backfill_yahoo
2026-07-10,feeder,39,0.75,274.31,332.29,2.336,2.3704,0.0344,0.013,backfill_yahoo
2026-07-10,feeder,39,0.8,292.59,332.29,3.977,4.732,0.755,0.258,backfill_yahoo
2026-07-10,feeder,39,0.85,310.88,332.29,6.558,8.8196,2.2616,0.727,backfill_yahoo
2026-07-10,feeder,39,0.9,320.02,332.29,8.432,11.7192,3.2872,1.027,backfill_yahoo
2026-07-10,feeder,39,0.95,338.31,332.29,13.735,19.8851,6.1501,1.818,backfill_yahoo
2026-07-10,feeder,39,1.0,358.43,332.29,22.216,32.746,10.53,2.938,backfill_yahoo
2026-07-10,feeder,43,0.75,273.18,330.7,2.664,2.8614,0.1974,0.072,backfill_yahoo
2026-07-10,feeder,43,0.8,291.39,330.7,4.329,5.4253,1.0963,0.376,backfill_yahoo
2026-07-10,feeder,43,0.85,309.61,330.7,7.159,9.6833,2.5243,0.815,backfill_yahoo
2026-07-10,feeder,43,0.9,318.71,330.7,9.152,12.6302,3.4782,1.091,backfill_yahoo
2026-07-10,feeder,43,0.95,336.92,330.7,14.631,20.7968,6.1658,1.83,backfill_yahoo
2026-07-10,feeder,43,1.0,356.96,330.7,23.2,33.4836,10.2836,2.881,backfill_yahoo
2026-07-10,feeder,47,0.75,272.41,330.18,3.093,3.3188,0.2258,0.083,backfill_yahoo
2026-07-10,feeder,47,0.8,290.57,330.18,5.088,6.0267,0.9387,0.323,backfill_yahoo
2026-07-10,feeder,47,0.85,308.73,330.18,8.157,10.3712,2.2142,0.717,backfill_yahoo
2026-07-10,feeder,47,0.9,317.81,330.18,10.155,13.3234,3.1684,0.997,backfill_yahoo
2026-07-10,feeder,47,0.95,335.97,330.18,15.447,21.3747,5.9277,1.764,backfill_yahoo
2026-07-10,feeder,47,1.0,355.95,330.18,23.797,33.8201,10.0231,2.816,backfill_yahoo
2026-07-10,feeder,52,0.75,272.32,330.11,3.69,3.9551,0.2651,0.097,backfill_yahoo
2026-07-10,feeder,52,0.8,290.47,330.11,5.866,6.8595,0.9935,0.342,backfill_yahoo
2026-07-10,feeder,52,0.85,308.63,330.11,9.115,11.3546,2.2396,0.726,backfill_yahoo
2026-07-10,feeder,52,0.9,317.7,330.11,11.188,14.3409,3.1529,0.992,backfill_yahoo
2026-07-10,feeder,52,0.95,335.86,330.11,16.581,22.3697,5.7887,1.724,backfill_yahoo
2026-07-10,feeder,52,1.0,355.83,330.11,24.936,34.6483,9.7123,2.729,backfill_yahoo
2026-07-13,feeder,13,0.75,286.93,340.96,0.277,0.2019,-0.0751,-0.026,backfill_yahoo
2026-07-13,feeder,13,0.8,306.05,340.96,0.641,1.0389,0.3979,0.13,backfill_yahoo
2026-07-13,feeder,13,0.85,325.18,340.96,1.483,3.9881,2.5051,0.77,backfill_yahoo
2026-07-13,feeder,13,0.9,334.75,340.96,2.277,6.9812,4.7042,1.405,backfill_yahoo
2026-07-13,feeder,13,0.95,353.87,340.96,5.229,17.4914,12.2624,3.465,backfill_yahoo
2026-07-13,feeder,13,1.0,374.92,340.96,12.317,34.6414,22.3244,5.954,backfill_yahoo
2026-07-13,feeder,17,0.75,283.78,337.5,0.572,0.4507,-0.1213,-0.043,backfill_yahoo
2026-07-13,feeder,17,0.8,302.69,337.5,1.138,1.6849,0.5469,0.181,backfill_yahoo
2026-07-13,feeder,17,0.85,321.61,337.5,2.432,5.1063,2.6743,0.832,backfill_yahoo
2026-07-13,feeder,17,0.9,331.07,337.5,3.421,8.1953,4.7743,1.442,backfill_yahoo
2026-07-13,feeder,17,0.95,349.99,337.5,7.033,18.3648,11.3318,3.238,backfill_yahoo
2026-07-13,feeder,17,1.0,370.8,337.5,14.389,34.5952,20.2062,5.449,backfill_yahoo
2026-07-13,feeder,21,0.75,280.7,334.48,0.71,0.7589,0.0489,0.017,backfill_yahoo
2026-07-13,feeder,21,0.8,299.42,334.48,1.491,2.3179,0.8269,0.276,backfill_yahoo
2026-07-13,feeder,21,0.85,318.13,334.48,3.039,6.0245,2.9855,0.938,backfill_yahoo
2026-07-13,feeder,21,0.9,327.49,334.48,4.345,9.1286,4.7836,1.461,backfill_yahoo
2026-07-13,feeder,21,0.95,346.2,334.48,8.491,18.9115,10.4205,3.01,backfill_yahoo
2026-07-13,feeder,21,1.0,366.79,334.48,16.32,34.3366,18.0166,4.912,backfill_yahoo
2026-07-13,feeder,26,0.75,278.09,330.84,1.162,1.2784,0.1164,0.042,backfill_yahoo
2026-07-13,feeder,26,0.8,296.63,330.84,2.199,3.2747,1.0757,0.363,backfill_yahoo
2026-07-13,feeder,26,0.85,315.17,330.84,4.066,7.4162,3.3502,1.063,backfill_yahoo
2026-07-13,feeder,26,0.9,324.44,330.84,5.543,10.6407,5.0977,1.571,backfill_yahoo
2026-07-13,feeder,26,0.95,342.98,330.84,9.954,20.3732,10.4192,3.038,backfill_yahoo
2026-07-13,feeder,26,1.0,363.37,330.84,17.766,35.2561,17.4901,4.813,backfill_yahoo
2026-07-13,feeder,30,0.75,276.65,328.93,1.439,1.7386,0.2996,0.108,backfill_yahoo
2026-07-13,feeder,30,0.8,295.09,328.93,2.592,4.0267,1.4347,0.486,backfill_yahoo
2026-07-13,feeder,30,0.85,313.53,328.93,4.754,8.4173,3.6633,1.168,backfill_yahoo
2026-07-13,feeder,30,0.9,322.75,328.93,6.36,11.6955,5.3355,1.653,backfill_yahoo
2026-07-13,feeder,30,0.95,341.2,328.93,11.159,21.3562,10.1972,2.989,backfill_yahoo
2026-07-13,feeder,30,1.0,361.48,328.93,19.228,35.87,16.642,4.604,backfill_yahoo
2026-07-13,feeder,34,0.75,274.88,327.19,1.828,2.1863,0.3583,0.13,backfill_yahoo
2026-07-13,feeder,34,0.8,293.2,327.19,3.137,4.6847,1.5477,0.528,backfill_yahoo
2026-07-13,feeder,34,0.85,311.53,327.19,5.484,9.2065,3.7225,1.195,backfill_yahoo
2026-07-13,feeder,34,0.9,320.69,327.19,7.173,12.4761,5.3031,1.654,backfill_yahoo
2026-07-13,feeder,34,0.95,339.01,327.19,12.081,21.9263,9.8453,2.904,backfill_yahoo
2026-07-13,feeder,34,1.0,359.17,327.19,20.077,36.0194,15.9424,4.439,backfill_yahoo
2026-07-13,feeder,39,0.75,273.92,325.89,2.352,2.826,0.474,0.173,backfill_yahoo
2026-07-13,feeder,39,0.8,292.18,325.89,3.962,5.6042,1.6422,0.562,backfill_yahoo
2026-07-13,feeder,39,0.85,310.44,325.89,6.561,10.3351,3.7741,1.216,backfill_yahoo
2026-07-13,feeder,39,0.9,319.57,325.89,8.426,13.6451,5.2191,1.633,backfill_yahoo
2026-07-13,feeder,39,0.95,337.83,325.89,13.666,23.0305,9.3645,2.772,backfill_yahoo
2026-07-13,feeder,39,1.0,357.92,325.89,22.055,36.8078,14.7528,4.122,backfill_yahoo
2026-07-13,feeder,43,0.75,272.79,324.38,2.652,3.3559,0.7039,0.258,backfill_yahoo
2026-07-13,feeder,43,0.8,290.98,324.38,4.433,6.3297,1.8967,0.652,backfill_yahoo
2026-07-13,feeder,43,0.85,309.16,324.38,7.168,11.1966,4.0286,1.303,backfill_yahoo
2026-07-13,feeder,43,0.9,318.26,324.38,9.154,14.531,5.377,1.689,backfill_yahoo
2026-07-13,feeder,43,0.95,336.44,324.38,14.607,23.8607,9.2537,2.75,backfill_yahoo
2026-07-13,feeder,43,1.0,356.45,324.38,23.187,37.4048,14.2178,3.989,backfill_yahoo
2026-07-13,feeder,47,0.75,272.15,324.04,3.084,3.845,0.761,0.28,backfill_yahoo
2026-07-13,feeder,47,0.8,290.29,324.04,5.184,6.9521,1.7681,0.609,backfill_yahoo
2026-07-13,feeder,47,0.85,308.43,324.04,8.154,11.8799,3.7259,1.208,backfill_yahoo
2026-07-13,feeder,47,0.9,317.51,324.04,10.136,15.1968,5.0608,1.594,backfill_yahoo
2026-07-13,feeder,47,0.95,335.65,324.04,15.433,24.3755,8.9425,2.664,backfill_yahoo
2026-07-13,feeder,47,1.0,355.61,324.04,23.765,37.6436,13.8786,3.903,backfill_yahoo
2026-07-13,feeder,52,0.75,271.91,323.96,3.669,4.5028,0.8338,0.307,backfill_yahoo
2026-07-13,feeder,52,0.8,290.04,323.96,5.957,7.7871,1.8301,0.631,backfill_yahoo
2026-07-13,feeder,52,0.85,308.16,323.96,9.09,12.8167,3.7267,1.209,backfill_yahoo
2026-07-13,feeder,52,0.9,317.23,323.96,11.14,16.1361,4.9961,1.575,backfill_yahoo
2026-07-13,feeder,52,0.95,335.35,323.96,16.53,25.2141,8.6841,2.59,backfill_yahoo
2026-07-13,feeder,52,1.0,355.29,323.96,24.85,38.2403,13.3903,3.769,backfill_yahoo
2026-07-14,feeder,13,0.75,281.68,339.22,0.337,0.1402,-0.1968,-0.07,backfill_yahoo
2026-07-14,feeder,13,0.8,300.46,339.22,0.694,0.7483,0.0543,0.018,backfill_yahoo
2026-07-14,feeder,13,0.85,319.24,339.22,1.57,3.0097,1.4397,0.451,backfill_yahoo
2026-07-14,feeder,13,0.9,328.63,339.22,2.429,5.4085,2.9795,0.907,backfill_yahoo
2026-07-14,feeder,13,0.95,347.4,339.22,5.504,14.2819,8.7779,2.527,backfill_yahoo
2026-07-14,feeder,13,1.0,368.06,339.22,12.705,30.0829,17.3779,4.721,backfill_yahoo
2026-07-14,feeder,17,0.75,278.41,335.2,0.63,0.3441,-0.2859,-0.103,backfill_yahoo
2026-07-14,feeder,17,0.8,296.97,335.2,1.276,1.3155,0.0395,0.013,backfill_yahoo
2026-07-14,feeder,17,0.85,315.53,335.2,2.511,4.1037,1.5927,0.505,backfill_yahoo
2026-07-14,feeder,17,0.9,324.81,335.2,3.61,6.6974,3.0874,0.951,backfill_yahoo
2026-07-14,feeder,17,0.95,343.37,335.2,7.335,15.4991,8.1641,2.378,backfill_yahoo
2026-07-14,feeder,17,1.0,363.79,335.2,14.762,30.5435,15.7815,4.338,backfill_yahoo
2026-07-14,feeder,21,0.75,275.38,332.12,0.802,0.6069,-0.1951,-0.071,backfill_yahoo
2026-07-14,feeder,21,0.8,293.74,332.12,1.605,1.8813,0.2763,0.094,backfill_yahoo
2026-07-14,feeder,21,0.85,312.1,332.12,3.22,4.9925,1.7725,0.568,backfill_yahoo
2026-07-14,feeder,21,0.9,321.28,332.12,4.509,7.6557,3.1467,0.979,backfill_yahoo
2026-07-14,feeder,21,0.95,339.64,332.12,8.706,16.21,7.504,2.209,backfill_yahoo
2026-07-14,feeder,21,1.0,359.83,332.12,16.603,30.523,13.92,3.868,backfill_yahoo
2026-07-14,feeder,26,0.75,272.87,328.49,1.289,1.0626,-0.2264,-0.083,backfill_yahoo
2026-07-14,feeder,26,0.8,291.06,328.49,2.342,2.7499,0.4079,0.14,backfill_yahoo
2026-07-14,feeder,26,0.85,309.26,328.49,4.272,6.3206,2.0486,0.662,backfill_yahoo
2026-07-14,feeder,26,0.9,318.35,328.49,5.721,9.1444,3.4234,1.075,backfill_yahoo
2026-07-14,feeder,26,0.95,336.54,328.49,10.173,17.7576,7.5846,2.254,backfill_yahoo
2026-07-14,feeder,26,1.0,356.55,328.49,18.056,31.6413,13.5853,3.81,backfill_yahoo
2026-07-14,feeder,30,0.75,271.44,326.61,1.505,1.4715,-0.0335,-0.012,backfill_yahoo
2026-07-14,feeder,30,0.8,289.54,326.61,2.759,3.4369,0.6779,0.234,backfill_yahoo
2026-07-14,feeder,30,0.85,307.63,326.61,4.983,7.2662,2.2832,0.742,backfill_yahoo
2026-07-14,feeder,30,0.9,316.68,326.61,6.625,10.1672,3.5422,1.119,backfill_yahoo
2026-07-14,feeder,30,0.95,334.78,326.61,11.337,18.7557,7.4187,2.216,backfill_yahoo
2026-07-14,feeder,30,1.0,354.68,326.61,19.505,32.3168,12.8118,3.612,backfill_yahoo
2026-07-14,feeder,34,0.75,269.82,324.85,1.9,1.8907,-0.0093,-0.003,backfill_yahoo
2026-07-14,feeder,34,0.8,287.8,324.85,3.319,4.0751,0.7561,0.263,backfill_yahoo
2026-07-14,feeder,34,0.85,305.79,324.85,5.722,8.0781,2.3561,0.77,backfill_yahoo
2026-07-14,feeder,34,0.9,314.79,324.85,7.443,11.0087,3.5657,1.133,backfill_yahoo
2026-07-14,feeder,34,0.95,332.77,324.85,12.246,19.4752,7.2292,2.172,backfill_yahoo
2026-07-14,feeder,34,1.0,352.56,324.85,20.341,32.6931,12.3521,3.504,backfill_yahoo
2026-07-14,feeder,39,0.75,268.95,323.77,2.421,2.4714,0.0504,0.019,backfill_yahoo
2026-07-14,feeder,39,0.8,286.88,323.77,4.048,4.9238,0.8758,0.305,backfill_yahoo
2026-07-14,feeder,39,0.85,304.81,323.77,6.776,9.1442,2.3682,0.777,backfill_yahoo
2026-07-14,feeder,39,0.9,313.77,323.77,8.701,12.1234,3.4224,1.091,backfill_yahoo
2026-07-14,feeder,39,0.95,331.7,323.77,13.996,20.546,6.55,1.975,backfill_yahoo
2026-07-14,feeder,39,1.0,351.43,323.77,22.34,33.4826,11.1426,3.171,backfill_yahoo
2026-07-14,feeder,43,0.75,267.84,322.34,2.759,2.958,0.199,0.074,backfill_yahoo
2026-07-14,feeder,43,0.8,285.7,322.34,4.529,5.6002,1.0712,0.375,backfill_yahoo
2026-07-14,feeder,43,0.85,303.55,322.34,7.411,9.9642,2.5532,0.841,backfill_yahoo
2026-07-14,feeder,43,0.9,312.48,322.34,9.4,12.9775,3.5775,1.145,backfill_yahoo
2026-07-14,feeder,43,0.95,330.34,322.34,14.881,21.3661,6.4851,1.963,backfill_yahoo
2026-07-14,feeder,43,1.0,349.98,322.34,23.364,34.0882,10.7242,3.064,backfill_yahoo
2026-07-14,feeder,47,0.75,267.34,321.85,3.152,3.4459,0.2939,0.11,backfill_yahoo
2026-07-14,feeder,47,0.8,285.16,321.85,5.251,6.2476,0.9966,0.349,backfill_yahoo
2026-07-14,feeder,47,0.85,302.98,321.85,8.392,10.7236,2.3316,0.77,backfill_yahoo
2026-07-14,feeder,47,0.9,311.89,321.85,10.412,13.7532,3.3412,1.071,backfill_yahoo
2026-07-14,feeder,47,0.95,329.72,321.85,15.622,22.081,6.459,1.959,backfill_yahoo
2026-07-14,feeder,47,1.0,349.32,321.85,23.622,34.6064,10.9844,3.145,backfill_yahoo
2026-07-14,feeder,52,0.75,267.24,321.45,3.739,4.1162,0.3772,0.141,backfill_yahoo
2026-07-14,feeder,52,0.8,285.06,321.45,6.02,7.1314,1.1114,0.39,backfill_yahoo
2026-07-14,feeder,52,0.85,302.87,321.45,9.332,11.7738,2.4418,0.806,backfill_yahoo
2026-07-14,feeder,52,0.9,311.78,321.45,11.421,14.8511,3.4301,1.1,backfill_yahoo
2026-07-14,feeder,52,0.95,329.6,321.45,16.713,23.1988,6.4858,1.968,backfill_yahoo
2026-07-14,feeder,52,1.0,349.19,321.45,24.684,35.5853,10.9013,3.122,backfill_yahoo
2026-07-15,feeder,13,0.75,280.39,334.65,0.292,0.1763,-0.1157,-0.041,backfill_yahoo
2026-07-15,feeder,13,0.8,299.08,334.65,0.648,0.9184,0.2704,0.09,backfill_yahoo
2026-07-15,feeder,13,0.85,317.78,334.65,1.47,3.5821,2.1121,0.665,backfill_yahoo
2026-07-15,feeder,13,0.9,327.12,334.65,2.319,6.3212,4.0022,1.223,backfill_yahoo
2026-07-15,feeder,13,0.95,345.81,334.65,5.475,16.1244,10.6494,3.08,backfill_yahoo
2026-07-15,feeder,13,1.0,366.38,334.65,12.49,32.5652,20.0752,5.479,backfill_yahoo
2026-07-15,feeder,17,0.75,276.48,330.62,0.595,0.3929,-0.2021,-0.073,backfill_yahoo
2026-07-15,feeder,17,0.8,294.92,330.62,1.215,1.4852,0.2702,0.092,backfill_yahoo
2026-07-15,feeder,17,0.85,313.35,330.62,2.423,4.5591,2.1361,0.682,backfill_yahoo
2026-07-15,feeder,17,0.9,322.56,330.62,3.542,7.3696,3.8276,1.187,backfill_yahoo
2026-07-15,feeder,17,0.95,341.0,330.62,7.284,16.7643,9.4803,2.78,backfill_yahoo
2026-07-15,feeder,17,1.0,361.27,330.62,14.73,32.1978,17.4678,4.835,backfill_yahoo
2026-07-15,feeder,21,0.75,273.41,327.65,0.766,0.6715,-0.0945,-0.035,backfill_yahoo
2026-07-15,feeder,21,0.8,291.63,327.65,1.598,2.0642,0.4662,0.16,backfill_yahoo
2026-07-15,feeder,21,0.85,309.86,327.65,3.236,5.4205,2.1845,0.705,backfill_yahoo
2026-07-15,feeder,21,0.9,318.97,327.65,4.571,8.2585,3.6875,1.156,backfill_yahoo
2026-07-15,feeder,21,0.95,337.2,327.65,8.796,17.2972,8.5012,2.521,backfill_yahoo
2026-07-15,feeder,21,1.0,357.25,327.65,16.672,31.944,15.272,4.275,backfill_yahoo
2026-07-15,feeder,26,0.75,270.98,324.15,1.233,1.1538,-0.0792,-0.029,backfill_yahoo
2026-07-15,feeder,26,0.8,289.05,324.15,2.328,2.9705,0.6425,0.222,backfill_yahoo
2026-07-15,feeder,26,0.85,307.12,324.15,4.282,6.7743,2.4923,0.812,backfill_yahoo
2026-07-15,feeder,26,0.9,316.15,324.15,5.781,9.7575,3.9765,1.258,backfill_yahoo
2026-07-15,feeder,26,0.95,334.21,324.15,10.256,18.808,8.552,2.559,backfill_yahoo
2026-07-15,feeder,26,1.0,354.09,324.15,18.109,32.9935,14.8845,4.204,backfill_yahoo
2026-07-15,feeder,30,0.75,269.49,322.5,1.614,1.5634,-0.0506,-0.019,backfill_yahoo
2026-07-15,feeder,30,0.8,287.46,322.5,2.904,3.6383,0.7343,0.255,backfill_yahoo
2026-07-15,feeder,30,0.85,305.43,322.5,5.187,7.6555,2.4685,0.808,backfill_yahoo
2026-07-15,feeder,30,0.9,314.41,322.5,6.881,10.6764,3.7954,1.207,backfill_yahoo
2026-07-15,feeder,30,0.95,332.37,322.5,11.693,19.6026,7.9096,2.38,backfill_yahoo
2026-07-15,feeder,30,1.0,352.14,322.5,20.008,33.3905,13.3825,3.8,backfill_yahoo
2026-07-15,feeder,34,0.75,267.91,320.93,2.024,1.9855,-0.0385,-0.014,backfill_yahoo
2026-07-15,feeder,34,0.8,285.77,320.93,3.477,4.2697,0.7927,0.277,backfill_yahoo
2026-07-15,feeder,34,0.85,303.63,320.93,5.934,8.4309,2.4969,0.822,backfill_yahoo
2026-07-15,feeder,34,0.9,312.56,320.93,7.705,11.4604,3.7554,1.201,backfill_yahoo
2026-07-15,feeder,34,0.95,330.42,320.93,12.604,20.2251,7.6211,2.306,backfill_yahoo
2026-07-15,feeder,34,1.0,350.07,320.93,20.844,33.6246,12.7806,3.651,backfill_yahoo
2026-07-15,feeder,39,0.75,267.19,319.85,2.509,2.5948,0.0858,0.032,backfill_yahoo
2026-07-15,feeder,39,0.8,285.0,319.85,4.148,5.158,1.01,0.354,backfill_yahoo
2026-07-15,feeder,39,0.85,302.81,319.85,6.88,9.5474,2.6674,0.881,backfill_yahoo
2026-07-15,feeder,39,0.9,311.72,319.85,8.801,12.6358,3.8348,1.23,backfill_yahoo
2026-07-15,feeder,39,0.95,329.53,319.85,14.069,21.3778,7.3088,2.218,backfill_yahoo
2026-07-15,feeder,39,1.0,349.12,319.85,22.407,34.5065,12.0995,3.466,backfill_yahoo
2026-07-15,feeder,43,0.75,266.13,318.39,2.652,3.1006,0.4486,0.169,backfill_yahoo
2026-07-15,feeder,43,0.8,283.87,318.39,4.313,5.8584,1.5454,0.544,backfill_yahoo
2026-07-15,feeder,43,0.85,301.62,318.39,7.08,10.3987,3.3187,1.1,backfill_yahoo
2026-07-15,feeder,43,0.9,310.49,318.39,9.068,13.5178,4.4498,1.433,backfill_yahoo
2026-07-15,feeder,43,0.95,328.23,318.39,14.503,22.2323,7.7293,2.355,backfill_yahoo
2026-07-15,feeder,43,1.0,347.75,318.39,22.97,35.1612,12.1912,3.506,backfill_yahoo
2026-07-15,feeder,47,0.75,265.52,318.09,2.961,3.5656,0.6046,0.228,backfill_yahoo
2026-07-15,feeder,47,0.8,283.23,318.09,4.842,6.4593,1.6173,0.571,backfill_yahoo
2026-07-15,feeder,47,0.85,300.93,318.09,7.753,11.0656,3.3126,1.101,backfill_yahoo
2026-07-15,feeder,47,0.9,309.78,318.09,9.725,14.1741,4.4491,1.436,backfill_yahoo
2026-07-15,feeder,47,0.95,327.48,318.09,14.927,22.7499,7.8229,2.389,backfill_yahoo
2026-07-15,feeder,47,1.0,346.95,318.09,23.042,35.4182,12.3762,3.567,backfill_yahoo
2026-07-15,feeder,52,0.75,265.08,317.9,3.518,4.1769,0.6589,0.249,backfill_yahoo
2026-07-15,feeder,52,0.8,282.75,317.9,5.564,7.2314,1.6674,0.59,backfill_yahoo
2026-07-15,feeder,52,0.85,300.42,317.9,8.634,11.9291,3.2951,1.097,backfill_yahoo
2026-07-15,feeder,52,0.9,309.26,317.9,10.676,15.0386,4.3626,1.411,backfill_yahoo
2026-07-15,feeder,52,0.95,326.93,317.9,15.967,23.496,7.529,2.303,backfill_yahoo
2026-07-15,feeder,52,1.0,346.37,317.9,24.062,35.9169,11.8549,3.423,backfill_yahoo
2026-07-16,feeder,13,0.75,276.7,332.83,0.316,0.1421,-0.1739,-0.063,backfill_yahoo
2026-07-16,feeder,13,0.8,295.15,332.83,0.66,0.7561,0.0961,0.033,backfill_yahoo
2026-07-16,feeder,13,0.85,313.59,332.83,1.517,3.027,1.51,0.482,backfill_yahoo
2026-07-16,feeder,13,0.9,322.82,332.83,2.341,5.4291,3.0881,0.957,backfill_yahoo
2026-07-16,feeder,13,0.95,341.26,332.83,5.519,14.2729,8.7539,2.565,backfill_yahoo
2026-07-16,feeder,13,1.0,361.55,332.83,12.694,29.8874,17.1934,4.755,backfill_yahoo
2026-07-16,feeder,17,0.75,272.69,328.4,0.602,0.3352,-0.2668,-0.098,backfill_yahoo
2026-07-16,feeder,17,0.8,290.87,328.4,1.189,1.2824,0.0934,0.032,backfill_yahoo
2026-07-16,feeder,17,0.85,309.05,328.4,2.467,4.0029,1.5359,0.497,backfill_yahoo
2026-07-16,feeder,17,0.9,318.14,328.4,3.549,6.5353,2.9863,0.939,backfill_yahoo
2026-07-16,feeder,17,0.95,336.32,328.4,7.225,15.1339,7.9089,2.352,backfill_yahoo
2026-07-16,feeder,17,1.0,356.32,328.4,14.726,29.8507,15.1247,4.245,backfill_yahoo
2026-07-16,feeder,21,0.75,269.72,325.39,0.744,0.5911,-0.1529,-0.057,backfill_yahoo
2026-07-16,feeder,21,0.8,287.71,325.39,1.567,1.834,0.267,0.093,backfill_yahoo
2026-07-16,feeder,21,0.85,305.69,325.39,3.093,4.8686,1.7756,0.581,backfill_yahoo
2026-07-16,feeder,21,0.9,314.68,325.39,4.395,7.4674,3.0724,0.976,backfill_yahoo
2026-07-16,feeder,21,0.95,332.66,325.39,8.734,15.8179,7.0839,2.129,backfill_yahoo
2026-07-16,feeder,21,1.0,352.44,325.39,16.522,29.8185,13.2965,3.773,backfill_yahoo
2026-07-16,feeder,26,0.75,267.46,321.85,1.196,1.0471,-0.1489,-0.056,backfill_yahoo
2026-07-16,feeder,26,0.8,285.29,321.85,2.28,2.7091,0.4291,0.15,backfill_yahoo
2026-07-16,feeder,26,0.85,303.12,321.85,4.096,6.2215,2.1255,0.701,backfill_yahoo
2026-07-16,feeder,26,0.9,312.04,321.85,5.558,9.0026,3.4446,1.104,backfill_yahoo
2026-07-16,feeder,26,0.95,329.87,321.85,10.167,17.4751,7.3081,2.215,backfill_yahoo
2026-07-16,feeder,26,1.0,349.48,321.85,17.924,31.1049,13.1809,3.772,backfill_yahoo
2026-07-16,feeder,30,0.75,266.07,320.31,1.531,1.4333,-0.0977,-0.037,backfill_yahoo
2026-07-16,feeder,30,0.8,283.81,320.31,2.756,3.3485,0.5925,0.209,backfill_yahoo
2026-07-16,feeder,30,0.85,301.55,320.31,4.946,7.0849,2.1389,0.709,backfill_yahoo
2026-07-16,feeder,30,0.9,310.41,320.31,6.608,9.9123,3.3043,1.064,backfill_yahoo
2026-07-16,feeder,30,0.95,328.15,320.31,11.456,18.2915,6.8355,2.083,backfill_yahoo
2026-07-16,feeder,30,1.0,347.66,320.31,19.656,31.5566,11.9006,3.423,backfill_yahoo
2026-07-16,feeder,34,0.75,264.71,318.81,1.919,1.8475,-0.0715,-0.027,backfill_yahoo
2026-07-16,feeder,34,0.8,282.36,318.81,3.298,3.9844,0.6864,0.243,backfill_yahoo
2026-07-16,feeder,34,0.85,300.0,318.81,5.654,7.8973,2.2433,0.748,backfill_yahoo
2026-07-16,feeder,34,0.9,308.83,318.81,7.392,10.7643,3.3723,1.092,backfill_yahoo
2026-07-16,feeder,34,0.95,326.47,318.81,12.329,19.0461,6.7171,2.058,backfill_yahoo
2026-07-16,feeder,34,1.0,345.89,318.81,20.445,31.9981,11.5531,3.34,backfill_yahoo
2026-07-16,feeder,39,0.75,263.96,318.12,2.344,2.3987,0.0547,0.021,backfill_yahoo
2026-07-16,feeder,39,0.8,281.56,318.12,3.889,4.7815,0.8925,0.317,backfill_yahoo
2026-07-16,feeder,39,0.85,299.16,318.12,6.488,8.8863,2.3983,0.802,backfill_yahoo
2026-07-16,feeder,39,0.9,307.96,318.12,8.351,11.7883,3.4373,1.116,backfill_yahoo
2026-07-16,feeder,39,0.95,325.56,318.12,13.568,19.9843,6.4163,1.971,backfill_yahoo
2026-07-16,feeder,39,1.0,344.91,318.12,21.887,32.6157,10.7287,3.111,backfill_yahoo
2026-07-16,feeder,43,0.75,262.87,316.96,2.58,2.8538,0.2738,0.104,backfill_yahoo
2026-07-16,feeder,43,0.8,280.39,316.96,4.213,5.4043,1.1913,0.425,backfill_yahoo
2026-07-16,feeder,43,0.85,297.91,316.96,6.957,9.6248,2.6678,0.895,backfill_yahoo
2026-07-16,feeder,43,0.9,306.68,316.96,8.877,12.5447,3.6677,1.196,backfill_yahoo
2026-07-16,feeder,43,0.95,324.2,316.96,14.202,20.6521,6.4501,1.99,backfill_yahoo
2026-07-16,feeder,43,1.0,343.48,316.96,22.692,33.0487,10.3567,3.015,backfill_yahoo
2026-07-16,feeder,47,0.75,262.42,316.72,3.006,3.3127,0.3067,0.117,backfill_yahoo
2026-07-16,feeder,47,0.8,279.91,316.72,4.886,6.0092,1.1232,0.401,backfill_yahoo
2026-07-16,feeder,47,0.85,297.41,316.72,7.789,10.3267,2.5377,0.853,backfill_yahoo
2026-07-16,feeder,47,0.9,306.15,316.72,9.756,13.25,3.494,1.141,backfill_yahoo
2026-07-16,feeder,47,0.95,323.65,316.72,15.073,21.2697,6.1967,1.915,backfill_yahoo
2026-07-16,feeder,47,1.0,342.89,316.72,23.079,33.4505,10.3715,3.025,backfill_yahoo
2026-07-16,feeder,52,0.75,262.21,316.51,3.564,3.9325,0.3685,0.141,backfill_yahoo
2026-07-16,feeder,52,0.8,279.69,316.51,5.606,6.8163,1.2103,0.433,backfill_yahoo
2026-07-16,feeder,52,0.85,297.17,316.51,8.665,11.2673,2.6023,0.876,backfill_yahoo
2026-07-16,feeder,52,0.9,305.91,316.51,10.7,14.2214,3.5214,1.151,backfill_yahoo
2026-07-16,feeder,52,0.95,323.39,316.51,16.109,22.2003,6.0913,1.884,backfill_yahoo
2026-07-16,feeder,52,1.0,342.62,316.51,24.087,34.2077,10.1207,2.954,backfill_yahoo
2026-07-17,feeder,13,0.75,275.32,332.67,0.273,0.1256,-0.1474,-0.054,backfill_yahoo
